cveid,cwe
1032,NVD-CWE-Other
1033,NVD-CWE-Other
1034,NVD-CWE-Other
1037,NVD-CWE-Other
1036,NVD-CWE-Other
1039,CWE-94
1041,NVD-CWE-Other
1042,NVD-CWE-Other
1044,NVD-CWE-Other
1045,NVD-CWE-Other
1047,NVD-CWE-Other
1048,NVD-CWE-Other
1050,NVD-CWE-Other
1051,NVD-CWE-Other
1052,NVD-CWE-Other
1056,NVD-CWE-Other
1057,NVD-CWE-Other
1061,NVD-CWE-Other
1063,NVD-CWE-Other
1065,NVD-CWE-Other
1068,NVD-CWE-Other
1071,NVD-CWE-Other
1074,NVD-CWE-Other
1080,NVD-CWE-Other
1084,NVD-CWE-Other
1085,NVD-CWE-Other
1088,NVD-CWE-Other
1091,NVD-CWE-Other
1095,NVD-CWE-Other
1097,NVD-CWE-Other
1104,NVD-CWE-Other
1107,NVD-CWE-Other
1110,NVD-CWE-Other
1113,NVD-CWE-Other
1115,NVD-CWE-Other
1119,NVD-CWE-Other
1122,NVD-CWE-Other
1125,NVD-CWE-Other
1128,NVD-CWE-Other
1131,NVD-CWE-Other
1134,NVD-CWE-Other
1136,CWE-20
1139,NVD-CWE-Other
1142,NVD-CWE-Other
1144,NVD-CWE-Other
1148,NVD-CWE-Other
1151,NVD-CWE-Other
1154,NVD-CWE-Other
1158,NVD-CWE-Other
1162,NVD-CWE-Other
1163,NVD-CWE-Other
1165,NVD-CWE-Other
1166,NVD-CWE-Other
1168,NVD-CWE-Other
1172,NVD-CWE-Other
1175,CWE-22
1177,NVD-CWE-Other
1181,NVD-CWE-Other
1185,NVD-CWE-Other
1188,NVD-CWE-Other
1191,CWE-312
1196,NVD-CWE-Other
1198,NVD-CWE-Other
1203,NVD-CWE-Other
1207,NVD-CWE-Other
1210,CWE-79
1214,CWE-200
1220,NVD-CWE-Other
1224,NVD-CWE-Other
1228,NVD-CWE-Other
1232,NVD-CWE-Other
1236,NVD-CWE-Other
1238,CWE-200
1238,NVD-CWE-noinfo
1241,NVD-CWE-Other
1244,CWE-327
1248,NVD-CWE-Other
1250,NVD-CWE-Other
1254,NVD-CWE-Other
1258,NVD-CWE-Other
1264,NVD-CWE-Other
1268,NVD-CWE-Other
1272,NVD-CWE-Other
1276,NVD-CWE-Other
1278,NVD-CWE-Other
1282,NVD-CWE-Other
1287,NVD-CWE-Other
1292,CWE-346
1295,NVD-CWE-Other
1297,NVD-CWE-Other
1302,NVD-CWE-Other
1306,NVD-CWE-Other
1310,NVD-CWE-Other
1313,NVD-CWE-Other
1317,NVD-CWE-Other
1322,NVD-CWE-Other
1326,NVD-CWE-Other
1328,NVD-CWE-Other
1332,NVD-CWE-Other
1335,NVD-CWE-Other
1339,NVD-CWE-Other
1341,CWE-384
1348,NVD-CWE-Other
1351,NVD-CWE-Other
1352,CWE-200
1356,NVD-CWE-Other
1362,NVD-CWE-Other
1366,NVD-CWE-Other
1369,NVD-CWE-Other
1372,NVD-CWE-Other
1376,CWE-326
1378,NVD-CWE-Other
1382,NVD-CWE-Other
1384,NVD-CWE-Other
1391,NVD-CWE-Other
1392,NVD-CWE-Other
1397,NVD-CWE-Other
1401,NVD-CWE-Other
1406,NVD-CWE-Other
1409,NVD-CWE-Other
1413,NVD-CWE-Other
1418,NVD-CWE-Other
1423,NVD-CWE-Other
1427,NVD-CWE-Other
1431,NVD-CWE-Other
1435,CWE-178
1439,NVD-CWE-Other
1444,CWE-399
1449,NVD-CWE-Other
1453,NVD-CWE-Other
1456,NVD-CWE-Other
1459,NVD-CWE-Other
1463,NVD-CWE-Other
1467,NVD-CWE-Other
1470,NVD-CWE-Other
1474,NVD-CWE-Other
1477,NVD-CWE-Other
1481,NVD-CWE-Other
1485,NVD-CWE-Other
1488,NVD-CWE-Other
1492,NVD-CWE-Other
1496,NVD-CWE-Other
1499,NVD-CWE-Other
1502,NVD-CWE-Other
1505,NVD-CWE-Other
1509,NVD-CWE-Other
1513,NVD-CWE-Other
1522,NVD-CWE-Other
1527,NVD-CWE-Other
1533,NVD-CWE-Other
1538,NVD-CWE-Other
1540,NVD-CWE-Other
1543,NVD-CWE-Other
1546,NVD-CWE-Other
1549,NVD-CWE-Other
1551,NVD-CWE-Other
1554,NVD-CWE-Other
1557,CWE-264
1560,CWE-264
1563,NVD-CWE-Other
1568,NVD-CWE-Other
1571,NVD-CWE-Other
1574,NVD-CWE-Other
1576,NVD-CWE-Other
1579,NVD-CWE-Other
1581,NVD-CWE-Other
1583,NVD-CWE-Other
1586,NVD-CWE-Other
1589,NVD-CWE-Other
1590,NVD-CWE-Other
1592,NVD-CWE-Other
1595,NVD-CWE-Other
1597,NVD-CWE-Other
1055,NVD-CWE-Other
1058,NVD-CWE-Other
1060,NVD-CWE-Other
1067,NVD-CWE-Other
1069,NVD-CWE-Other
1072,NVD-CWE-Other
1075,NVD-CWE-Other
1077,NVD-CWE-Other
1079,NVD-CWE-Other
1082,NVD-CWE-Other
1087,NVD-CWE-Other
1090,NVD-CWE-Other
1093,NVD-CWE-Other
1096,NVD-CWE-Other
1098,NVD-CWE-Other
1101,NVD-CWE-Other
1103,NVD-CWE-Other
1106,NVD-CWE-Other
1109,NVD-CWE-Other
1111,NVD-CWE-Other
1116,NVD-CWE-Other
1117,NVD-CWE-Other
1120,NVD-CWE-Other
1123,NVD-CWE-Other
1126,NVD-CWE-Other
1130,NVD-CWE-Other
1130,CWE-219
1133,NVD-CWE-Other
1137,NVD-CWE-Other
1140,NVD-CWE-Other
1143,CWE-22
1146,NVD-CWE-Other
1149,CWE-22
1152,NVD-CWE-Other
1155,CWE-264
1157,NVD-CWE-Other
1160,CWE-22
1164,NVD-CWE-Other
1167,NVD-CWE-Other
1169,NVD-CWE-Other
1171,CWE-79
1173,NVD-CWE-Other
1176,NVD-CWE-Other
1179,CWE-79
1180,NVD-CWE-Other
1182,NVD-CWE-Other
1184,NVD-CWE-Other
1186,NVD-CWE-Other
1187,CWE-200
1189,NVD-CWE-Other
1192,NVD-CWE-Other
1193,NVD-CWE-Other
1195,NVD-CWE-Other
1200,CWE-203
1199,NVD-CWE-Other
1202,CWE-264
1204,NVD-CWE-Other
1205,NVD-CWE-Other
1206,CWE-200
1209,NVD-CWE-Other
1212,NVD-CWE-Other
1213,NVD-CWE-Other
1215,NVD-CWE-Other
1216,NVD-CWE-Other
1218,NVD-CWE-Other
1219,CWE-79
1221,NVD-CWE-Other
1223,CWE-119
1225,NVD-CWE-Other
1226,NVD-CWE-Other
1229,NVD-CWE-Other
1231,CWE-193
1233,NVD-CWE-Other
1234,NVD-CWE-Other
1240,NVD-CWE-Other
1239,CWE-667
1243,NVD-CWE-Other
1245,NVD-CWE-Other
1246,NVD-CWE-Other
1247,NVD-CWE-Other
1252,NVD-CWE-Other
1253,CWE-776
1256,NVD-CWE-Other
1255,NVD-CWE-Other
1259,NVD-CWE-Other
1261,NVD-CWE-Other
1262,NVD-CWE-Other
1263,NVD-CWE-Other
1266,NVD-CWE-Other
1267,NVD-CWE-Other
1270,CWE-59
1271,CWE-459
1273,NVD-CWE-Other
1275,CWE-459
1279,NVD-CWE-Other
1281,CWE-459
1283,NVD-CWE-Other
1285,CWE-459
1288,NVD-CWE-Other
1289,CWE-459
1290,NVD-CWE-Other
1293,NVD-CWE-Other
1294,NVD-CWE-Other
1298,NVD-CWE-Other
1300,NVD-CWE-Other
1301,NVD-CWE-Other
1305,NVD-CWE-Other
1304,NVD-CWE-Other
1308,NVD-CWE-Other
1309,NVD-CWE-Other
1311,NVD-CWE-Other
1314,CWE-476
1315,NVD-CWE-Other
1318,CWE-20
1320,NVD-CWE-Other
1321,NVD-CWE-Other
1325,NVD-CWE-Other
1324,NVD-CWE-Other
1327,NVD-CWE-Other
1330,NVD-CWE-Other
1331,CWE-476
1333,NVD-CWE-Other
1336,NVD-CWE-Other
1337,NVD-CWE-Other
1340,NVD-CWE-Other
1342,NVD-CWE-Other
1344,NVD-CWE-Other
1346,NVD-CWE-Other
1347,NVD-CWE-Other
1350,CWE-312
1353,CWE-312
1354,NVD-CWE-Other
1358,NVD-CWE-Other
1359,CWE-203
1360,NVD-CWE-Other
1361,NVD-CWE-Other
1364,NVD-CWE-Other
1365,NVD-CWE-Other
1368,NVD-CWE-Other
1370,NVD-CWE-Other
1373,NVD-CWE-Other
1375,CWE-20
1379,NVD-CWE-Other
1380,CWE-264
1383,NVD-CWE-Other
1386,NVD-CWE-Other
1387,NVD-CWE-Other
1388,NVD-CWE-Other
1390,NVD-CWE-Other
1394,NVD-CWE-Other
1395,NVD-CWE-Other
1398,CWE-532
1399,NVD-CWE-Other
1402,NVD-CWE-Other
1404,NVD-CWE-Other
1405,NVD-CWE-Other
1408,NVD-CWE-Other
1410,CWE-20
1411,NVD-CWE-Other
1414,NVD-CWE-Other
1415,NVD-CWE-Other
1416,NVD-CWE-Other
1217,NVD-CWE-Other
1222,CWE-59
1227,CWE-119
1230,CWE-200
1235,CWE-200
1237,NVD-CWE-Other
1242,CWE-362
1249,NVD-CWE-Other
1251,NVD-CWE-Other
1257,NVD-CWE-Other
1260,NVD-CWE-Other
1265,NVD-CWE-Other
1269,NVD-CWE-Other
1274,NVD-CWE-Other
1277,NVD-CWE-Other
1280,NVD-CWE-Other
1284,NVD-CWE-Other
1286,NVD-CWE-Other
1291,NVD-CWE-Other
1296,NVD-CWE-Other
1299,NVD-CWE-Other
1303,NVD-CWE-Other
1307,NVD-CWE-Other
1312,NVD-CWE-Other
1316,NVD-CWE-Other
1319,NVD-CWE-Other
1323,CWE-203
1329,NVD-CWE-Other
1334,NVD-CWE-Other
1338,NVD-CWE-Other
1343,NVD-CWE-Other
1345,NVD-CWE-Other
1349,NVD-CWE-Other
1355,NVD-CWE-Other
1357,CWE-119
1363,NVD-CWE-Other
1367,NVD-CWE-Other
1371,NVD-CWE-Other
1374,NVD-CWE-Other
1377,NVD-CWE-Other
1381,NVD-CWE-Other
1385,NVD-CWE-Other
1389,NVD-CWE-Other
1393,NVD-CWE-Other
1396,NVD-CWE-Other
1400,NVD-CWE-Other
1403,NVD-CWE-Other
1407,CWE-829
1412,NVD-CWE-Other
1419,NVD-CWE-Other
1421,NVD-CWE-Other
1424,NVD-CWE-Other
1430,NVD-CWE-Other
1434,NVD-CWE-Other
1438,NVD-CWE-Other
1440,NVD-CWE-Other
1443,NVD-CWE-Other
1447,NVD-CWE-Other
1450,NVD-CWE-Other
1455,NVD-CWE-Other
1460,NVD-CWE-Other
1464,NVD-CWE-Other
1468,NVD-CWE-Other
1472,NVD-CWE-Other
1476,NVD-CWE-Other
1480,NVD-CWE-Other
1484,NVD-CWE-Other
1490,NVD-CWE-Other
1494,NVD-CWE-Other
1503,NVD-CWE-Other
1508,NVD-CWE-Other
1511,NVD-CWE-Other
1515,NVD-CWE-Other
1517,NVD-CWE-Other
1521,CWE-22
1525,NVD-CWE-Other
1528,NVD-CWE-Other
1530,NVD-CWE-Other
1531,NVD-CWE-Other
1534,NVD-CWE-Other
1537,NVD-CWE-Other
1542,NVD-CWE-Other
1544,NVD-CWE-Other
1547,NVD-CWE-Other
1550,NVD-CWE-Other
1552,NVD-CWE-Other
1556,NVD-CWE-Other
1559,NVD-CWE-Other
1562,NVD-CWE-Other
1565,NVD-CWE-Other
1567,NVD-CWE-Other
1570,NVD-CWE-noinfo
1572,NVD-CWE-Other
1578,NVD-CWE-Other
1582,NVD-CWE-Other
1585,NVD-CWE-Other
1588,NVD-CWE-Other
1591,NVD-CWE-Other
1593,NVD-CWE-Other
1596,NVD-CWE-Other
1598,NVD-CWE-Other
1601,NVD-CWE-Other
1605,NVD-CWE-Other
1608,NVD-CWE-Other
1611,NVD-CWE-Other
1616,NVD-CWE-noinfo
1619,NVD-CWE-Other
1622,NVD-CWE-Other
1624,NVD-CWE-Other
1625,NVD-CWE-Other
1628,NVD-CWE-Other
1631,NVD-CWE-Other
1634,NVD-CWE-Other
1637,NVD-CWE-Other
1640,NVD-CWE-Other
1643,NVD-CWE-Other
1646,NVD-CWE-Other
1648,NVD-CWE-Other
1651,NVD-CWE-Other
1654,NVD-CWE-Other
1656,NVD-CWE-Other
1658,NVD-CWE-Other
1661,NVD-CWE-Other
1663,NVD-CWE-Other
1666,CWE-415
1667,CWE-269
1671,NVD-CWE-Other
1677,CWE-193
1679,NVD-CWE-Other
1683,NVD-CWE-Other
1686,NVD-CWE-Other
1689,NVD-CWE-Other
1691,NVD-CWE-Other
1693,NVD-CWE-Other
1695,NVD-CWE-Other
1698,NVD-CWE-Other
1700,NVD-CWE-Other
1704,NVD-CWE-Other
1707,NVD-CWE-Other
1710,NVD-CWE-Other
1713,NVD-CWE-Other
1715,CWE-22
1718,CWE-79
1721,CWE-79
1724,CWE-119
1726,CWE-22
1728,NVD-CWE-Other
1731,NVD-CWE-Other
1735,CWE-20
1737,CWE-20
1739,CWE-22
1741,CWE-22
1744,CWE-399
1747,CWE-264
1750,NVD-CWE-Other
1753,NVD-CWE-Other
1756,NVD-CWE-Other
1759,NVD-CWE-Other
1762,NVD-CWE-Other
1766,NVD-CWE-Other
1417,NVD-CWE-Other
1422,NVD-CWE-Other
1426,NVD-CWE-Other
1428,NVD-CWE-Other
1433,NVD-CWE-Other
1437,NVD-CWE-Other
1442,NVD-CWE-Other
1446,NVD-CWE-Other
1451,CWE-287
1454,NVD-CWE-Other
1458,NVD-CWE-Other
1462,NVD-CWE-Other
1466,NVD-CWE-Other
1471,NVD-CWE-Other
1475,NVD-CWE-Other
1479,NVD-CWE-Other
1486,NVD-CWE-Other
1489,NVD-CWE-Other
1493,NVD-CWE-Other
1498,CWE-20
1501,NVD-CWE-Other
1506,NVD-CWE-Other
1514,NVD-CWE-Other
1518,NVD-CWE-Other
1520,NVD-CWE-Other
1524,NVD-CWE-Other
1529,NVD-CWE-Other
1532,NVD-CWE-Other
1536,NVD-CWE-Other
1539,NVD-CWE-Other
14065,NVD-CWE-Other
14069,NVD-CWE-Other
14072,NVD-CWE-noinfo
14074,NVD-CWE-Other
14078,CWE-190
14080,NVD-CWE-Other
14083,NVD-CWE-Other
14087,NVD-CWE-Other
14091,NVD-CWE-Other
14099,NVD-CWE-Other
14102,NVD-CWE-Other
14107,NVD-CWE-Other
14110,NVD-CWE-Other
14119,NVD-CWE-Other
14121,CWE-94
14130,NVD-CWE-Other
14134,NVD-CWE-Other
14138,CWE-20
14151,NVD-CWE-Other
14155,NVD-CWE-Other
14158,NVD-CWE-noinfo
14162,CWE-189
14176,NVD-CWE-Other
14186,NVD-CWE-Other
14190,NVD-CWE-Other
14194,NVD-CWE-Other
14197,NVD-CWE-Other
14199,NVD-CWE-Other
14203,NVD-CWE-Other
14206,NVD-CWE-Other
14210,NVD-CWE-Other
14214,NVD-CWE-Other
14217,NVD-CWE-Other
14221,CWE-20
14224,CWE-20
14227,NVD-CWE-Other
14230,NVD-CWE-Other
14233,NVD-CWE-Other
14237,NVD-CWE-Other
14238,CWE-119
14244,NVD-CWE-Other
14248,CWE-119
14253,NVD-CWE-Other
14258,NVD-CWE-Other
14261,NVD-CWE-Other
14263,NVD-CWE-Other
14267,NVD-CWE-Other
14269,NVD-CWE-Other
14272,NVD-CWE-Other
14277,NVD-CWE-Other
14281,NVD-CWE-Other
14285,NVD-CWE-Other
14288,NVD-CWE-Other
14292,NVD-CWE-Other
14295,NVD-CWE-Other
14300,NVD-CWE-Other
14304,NVD-CWE-Other
14308,NVD-CWE-Other
14311,NVD-CWE-Other
14316,NVD-CWE-Other
14319,CWE-89
14323,NVD-CWE-Other
14327,NVD-CWE-Other
14331,NVD-CWE-Other
14334,NVD-CWE-Other
14340,NVD-CWE-Other
14344,NVD-CWE-Other
14348,CWE-119
14352,CWE-22
14357,NVD-CWE-Other
14358,NVD-CWE-Other
14363,NVD-CWE-Other
14366,NVD-CWE-Other
14369,NVD-CWE-Other
14372,NVD-CWE-Other
14376,NVD-CWE-Other
14379,NVD-CWE-Other
14383,CWE-79
14387,NVD-CWE-Other
14390,NVD-CWE-Other
14393,NVD-CWE-Other
14397,NVD-CWE-Other
14401,NVD-CWE-Other
14406,NVD-CWE-Other
14409,NVD-CWE-Other
14412,NVD-CWE-Other
14416,NVD-CWE-Other
14419,NVD-CWE-Other
14422,NVD-CWE-Other
14426,NVD-CWE-Other
14430,NVD-CWE-noinfo
14433,CWE-399
14441,NVD-CWE-Other
14442,NVD-CWE-Other
14447,NVD-CWE-Other
14449,NVD-CWE-Other
14453,NVD-CWE-Other
14456,NVD-CWE-Other
14459,NVD-CWE-Other
14462,NVD-CWE-Other
14466,NVD-CWE-Other
14469,CWE-306
14474,CWE-787
14479,NVD-CWE-Other
14481,NVD-CWE-Other
14484,NVD-CWE-Other
14488,NVD-CWE-Other
14492,NVD-CWE-Other
14495,NVD-CWE-Other
14499,NVD-CWE-Other
14503,NVD-CWE-Other
14508,NVD-CWE-Other
14512,NVD-CWE-Other
14518,NVD-CWE-Other
14530,NVD-CWE-Other
14542,NVD-CWE-Other
14551,NVD-CWE-Other
14554,NVD-CWE-Other
14562,NVD-CWE-Other
14565,CWE-191
14568,CWE-20
14571,NVD-CWE-Other
14574,NVD-CWE-Other
14579,CWE-119
14581,NVD-CWE-Other
14584,NVD-CWE-Other
14588,NVD-CWE-Other
14592,NVD-CWE-Other
14595,NVD-CWE-Other
14599,NVD-CWE-Other
1420,NVD-CWE-Other
1425,NVD-CWE-Other
1429,NVD-CWE-Other
1432,NVD-CWE-Other
1436,NVD-CWE-Other
1441,NVD-CWE-Other
1445,NVD-CWE-Other
1448,NVD-CWE-Other
1452,NVD-CWE-Other
1457,CWE-20
1461,CWE-287
1465,NVD-CWE-Other
1469,NVD-CWE-Other
1473,NVD-CWE-Other
1478,NVD-CWE-Other
1482,NVD-CWE-Other
1483,NVD-CWE-Other
1487,CWE-399
1491,NVD-CWE-Other
1495,NVD-CWE-Other
1497,NVD-CWE-Other
1500,NVD-CWE-Other
1504,NVD-CWE-Other
1507,NVD-CWE-Other
1510,NVD-CWE-Other
1512,NVD-CWE-Other
1516,NVD-CWE-Other
1519,NVD-CWE-Other
1523,NVD-CWE-Other
1526,NVD-CWE-Other
1535,NVD-CWE-Other
1541,NVD-CWE-Other
1545,CWE-264
1545,NVD-CWE-noinfo
1548,NVD-CWE-Other
1553,NVD-CWE-Other
1555,CWE-264
1558,NVD-CWE-Other
1561,NVD-CWE-Other
1564,NVD-CWE-Other
1566,NVD-CWE-Other
1569,NVD-CWE-Other
1573,NVD-CWE-Other
1575,NVD-CWE-Other
1577,NVD-CWE-Other
1580,NVD-CWE-Other
1584,NVD-CWE-Other
1587,NVD-CWE-Other
1594,NVD-CWE-Other
1600,NVD-CWE-Other
1603,NVD-CWE-Other
1606,NVD-CWE-Other
1609,NVD-CWE-Other
1612,NVD-CWE-Other
1615,NVD-CWE-Other
1618,NVD-CWE-Other
1621,CWE-119
1627,NVD-CWE-Other
1630,CWE-119
1633,CWE-294
1636,NVD-CWE-Other
1639,NVD-CWE-Other
1642,NVD-CWE-Other
1645,NVD-CWE-Other
1649,NVD-CWE-Other
1653,NVD-CWE-Other
1657,NVD-CWE-Other
1660,NVD-CWE-Other
1665,NVD-CWE-Other
1668,NVD-CWE-Other
1670,NVD-CWE-Other
1673,NVD-CWE-Other
1674,NVD-CWE-Other
1676,NVD-CWE-Other
1678,NVD-CWE-Other
1680,NVD-CWE-Other
1682,NVD-CWE-Other
1685,NVD-CWE-Other
1688,CWE-79
1692,NVD-CWE-Other
1694,NVD-CWE-Other
1697,NVD-CWE-Other
1701,NVD-CWE-Other
1703,NVD-CWE-Other
1706,CWE-119
1709,CWE-787
1712,CWE-20
1714,NVD-CWE-Other
1717,NVD-CWE-Other
1720,NVD-CWE-Other
1723,NVD-CWE-Other
1725,NVD-CWE-Other
1729,CWE-16
1733,NVD-CWE-Other
1736,NVD-CWE-Other
1743,CWE-193
1745,NVD-CWE-Other
1749,NVD-CWE-Other
1751,CWE-362
1754,CWE-189
1757,NVD-CWE-Other
1761,NVD-CWE-Other
1764,NVD-CWE-Other
1767,NVD-CWE-Other
1770,NVD-CWE-Other
1772,NVD-CWE-Other
1775,NVD-CWE-Other
1777,NVD-CWE-Other
1780,NVD-CWE-Other
1783,NVD-CWE-Other
1786,NVD-CWE-Other
1788,NVD-CWE-Other
1791,CWE-79
1797,CWE-264
1802,CWE-16
1803,NVD-CWE-Other
1806,CWE-264
1810,NVD-CWE-Other
1813,NVD-CWE-Other
1816,CWE-119
1819,NVD-CWE-Other
1822,NVD-CWE-Other
1826,NVD-CWE-Other
1828,NVD-CWE-Other
1832,NVD-CWE-Other
1835,NVD-CWE-Other
1838,NVD-CWE-Other
1841,NVD-CWE-Other
1848,NVD-CWE-Other
1850,NVD-CWE-Other
1853,NVD-CWE-Other
1855,NVD-CWE-Other
1857,NVD-CWE-Other
1860,NVD-CWE-Other
1863,NVD-CWE-Other
1867,NVD-CWE-Other
1870,NVD-CWE-Other
1874,CWE-22
1876,NVD-CWE-Other
1879,CWE-119
1882,CWE-119
1886,CWE-79
1888,CWE-94
1891,CWE-94
1893,CWE-94
1896,CWE-255
1898,CWE-264
1900,CWE-310
1903,CWE-89
1905,CWE-89
1908,CWE-399
1911,NVD-CWE-Other
1914,NVD-CWE-Other
1916,NVD-CWE-Other
1919,NVD-CWE-Other
1922,NVD-CWE-Other
1924,NVD-CWE-Other
1927,NVD-CWE-Other
1930,NVD-CWE-Other
1934,CWE-200
1934,NVD-CWE-noinfo
1936,CWE-79
1599,NVD-CWE-Other
1602,NVD-CWE-Other
1604,NVD-CWE-Other
1607,NVD-CWE-Other
1610,NVD-CWE-Other
1613,NVD-CWE-Other
1614,NVD-CWE-Other
1617,NVD-CWE-Other
1620,NVD-CWE-Other
1623,CWE-269
1626,CWE-119
1629,NVD-CWE-Other
1632,NVD-CWE-Other
1635,CWE-669
1638,NVD-CWE-Other
1641,NVD-CWE-Other
1644,CWE-120
1647,NVD-CWE-Other
1650,NVD-CWE-Other
1652,NVD-CWE-Other
1655,NVD-CWE-Other
1659,NVD-CWE-Other
1662,NVD-CWE-Other
1664,NVD-CWE-Other
1669,NVD-CWE-Other
1672,NVD-CWE-Other
1675,NVD-CWE-Other
1681,NVD-CWE-Other
1684,NVD-CWE-Other
1687,NVD-CWE-Other
1690,NVD-CWE-Other
1696,NVD-CWE-Other
1699,CWE-78
1702,NVD-CWE-Other
1705,NVD-CWE-Other
1708,NVD-CWE-Other
1711,NVD-CWE-Other
1716,NVD-CWE-Other
1719,NVD-CWE-Other
1722,NVD-CWE-Other
1727,NVD-CWE-Other
1730,NVD-CWE-Other
1732,CWE-189
1734,NVD-CWE-Other
1738,NVD-CWE-Other
1740,NVD-CWE-Other
1742,NVD-CWE-Other
1746,NVD-CWE-Other
1748,NVD-CWE-Other
1752,NVD-CWE-Other
1755,NVD-CWE-Other
1758,CWE-79
1760,CWE-16
1763,CWE-119
1765,CWE-94
1768,CWE-119
1771,CWE-119
1774,CWE-89
1778,NVD-CWE-Other
1782,NVD-CWE-Other
1785,NVD-CWE-Other
1790,NVD-CWE-Other
1794,NVD-CWE-Other
1795,NVD-CWE-Other
1799,NVD-CWE-Other
1801,NVD-CWE-Other
1804,NVD-CWE-noinfo
1807,NVD-CWE-Other
1809,NVD-CWE-Other
1811,NVD-CWE-Other
1814,NVD-CWE-Other
1818,CWE-22
1821,CWE-119
1823,CWE-119
1827,CWE-79
1829,NVD-CWE-Other
1831,NVD-CWE-Other
1836,NVD-CWE-Other
1837,CWE-89
1840,CWE-79
1842,NVD-CWE-Other
1844,NVD-CWE-Other
1846,NVD-CWE-Other
1849,NVD-CWE-Other
1852,NVD-CWE-Other
1856,CWE-16
1859,CWE-189
1862,NVD-CWE-Other
1865,NVD-CWE-Other
1868,NVD-CWE-Other
1871,CWE-119
1873,NVD-CWE-Other
1877,NVD-CWE-Other
1880,NVD-CWE-Other
1883,NVD-CWE-Other
1887,NVD-CWE-Other
1889,NVD-CWE-Other
1892,NVD-CWE-Other
1894,NVD-CWE-Other
1899,NVD-CWE-Other
1902,NVD-CWE-Other
1906,NVD-CWE-Other
1909,NVD-CWE-Other
1912,NVD-CWE-Other
1915,NVD-CWE-Other
1918,NVD-CWE-Other
1920,NVD-CWE-Other
1925,CWE-134
1928,NVD-CWE-Other
1931,CWE-20
1933,NVD-CWE-Other
1935,NVD-CWE-Other
1938,NVD-CWE-Other
1940,NVD-CWE-Other
1944,NVD-CWE-Other
1946,CWE-20
1948,CWE-59
1948,CWE-281
1951,NVD-CWE-Other
1954,CWE-20
1956,NVD-CWE-Other
1959,NVD-CWE-Other
1961,NVD-CWE-Other
1964,NVD-CWE-Other
1966,NVD-CWE-Other
1969,CWE-16
1971,CWE-16
1974,NVD-CWE-Other
1977,CWE-20
1980,CWE-79
1983,CWE-79
1986,CWE-200
1987,NVD-CWE-Other
1992,NVD-CWE-Other
1995,NVD-CWE-Other
1997,NVD-CWE-Other
2001,NVD-CWE-Other
2004,NVD-CWE-Other
2006,NVD-CWE-Other
2009,NVD-CWE-Other
2012,NVD-CWE-Other
2014,NVD-CWE-Other
2018,NVD-CWE-Other
2021,NVD-CWE-Other
2025,NVD-CWE-Other
2028,CWE-203
2031,NVD-CWE-Other
2033,NVD-CWE-Other
2034,NVD-CWE-Other
2038,NVD-CWE-Other
2040,NVD-CWE-Other
2043,NVD-CWE-Other
2046,NVD-CWE-Other
2049,NVD-CWE-Other
2053,NVD-CWE-Other
2057,NVD-CWE-Other
2061,NVD-CWE-Other
2064,CWE-79
2068,NVD-CWE-Other
2070,NVD-CWE-Other
2073,NVD-CWE-Other
2076,NVD-CWE-Other
1769,NVD-CWE-Other
1773,NVD-CWE-Other
1776,CWE-119
1779,CWE-79
1781,CWE-22
1784,CWE-119
1787,CWE-119
1789,CWE-119
1792,NVD-CWE-Other
1793,NVD-CWE-Other
1796,NVD-CWE-Other
1798,NVD-CWE-Other
1800,NVD-CWE-Other
1805,NVD-CWE-Other
1808,NVD-CWE-Other
1812,NVD-CWE-Other
1815,NVD-CWE-Other
1817,NVD-CWE-Other
1820,NVD-CWE-Other
1824,NVD-CWE-Other
1825,NVD-CWE-Other
1830,NVD-CWE-Other
1833,NVD-CWE-Other
1834,CWE-200
1839,NVD-CWE-Other
1843,CWE-287
1845,NVD-CWE-Other
1847,NVD-CWE-Other
1851,NVD-CWE-Other
1854,NVD-CWE-Other
1858,NVD-CWE-Other
1861,CWE-94
1864,CWE-200
1866,CWE-200
1869,CWE-255
1872,NVD-CWE-Other
1875,NVD-CWE-Other
1878,NVD-CWE-Other
1881,NVD-CWE-Other
1884,NVD-CWE-Other
1885,NVD-CWE-Other
1890,NVD-CWE-Other
1895,NVD-CWE-Other
1897,NVD-CWE-Other
1901,NVD-CWE-Other
1904,NVD-CWE-Other
1907,NVD-CWE-Other
1910,NVD-CWE-Other
1913,NVD-CWE-Other
1917,CWE-399
1921,CWE-255
1923,CWE-264
1926,NVD-CWE-Other
1929,NVD-CWE-Other
1932,NVD-CWE-Other
1937,NVD-CWE-Other
1941,NVD-CWE-Other
1945,CWE-79
1949,NVD-CWE-Other
1950,NVD-CWE-Other
1955,NVD-CWE-Other
1958,NVD-CWE-Other
1962,CWE-119
1965,CWE-264
1970,NVD-CWE-Other
1973,NVD-CWE-Other
1975,NVD-CWE-Other
1979,NVD-CWE-Other
1981,NVD-CWE-Other
1984,NVD-CWE-Other
1988,CWE-79
1990,NVD-CWE-Other
1993,NVD-CWE-Other
1998,NVD-CWE-Other
1999,NVD-CWE-Other
2002,NVD-CWE-Other
2008,CWE-79
2010,NVD-CWE-Other
2013,CWE-79
2016,NVD-CWE-Other
2019,NVD-CWE-Other
2022,NVD-CWE-Other
2024,NVD-CWE-Other
2027,NVD-CWE-Other
